,ID,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,State_Alabama,State_Alaska,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Delaware,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,Day,Month,Year
2347,2347,1935,74,1211.0,650.0,107.97105371378576,90315.0,,3.8242894056847545,5039.486158222512,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08,31,020
2348,2348,16974,550,10384.0,6040.0,291.52756390196964,237693.0,2452.0,3.2402497938022865,4082.364866651988,14.445622717096734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,08,31,020
2349,2349,876,15,624.0,237.0,151.35833740814397,23160.0,82.0,1.7123287671232876,4001.6656328454505,9.360730593607306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,08,31,020
2350,2350,17031,610,9355.0,7066.0,347.3456538963959,208883.0,1800.0,3.5817039516176385,4260.14927032123,10.568962480183195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2351,2351,429,10,367.0,52.0,58.64300897415743,49439.0,,2.331002331002331,6758.162519052144,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2352,2352,18472,886,4551.0,13035.0,253.78098914959872,209813.0,2911.0,4.796448679081854,2882.554713969509,15.758986574274578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2353,2353,6777,132,4583.0,2062.0,224.567268119467,119768.0,667.0,1.9477644975652944,3968.7136739165294,9.842113029364024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2354,2354,106622,4077,,102545.0,269.84561207806513,1835478.0,,3.8237887115229503,4645.342278008504,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2355,2355,25598,1436,3838.0,20324.0,444.50726687245276,168959.0,4254.0,5.609813266661458,2933.959813403497,16.618485819204626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2356,2356,41762,3868,7127.0,30767.0,1171.3503008313216,241393.0,12538.0,9.262008524495954,6770.647075536976,30.02250850055074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2357,2357,9236,356,5103.0,3777.0,948.4844377076993,57533.0,,3.854482459939368,5908.310432507261,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2358,2358,54497,2413,,52084.0,253.7371604839001,983239.0,10243.0,4.427766666055012,4577.9450600405435,18.79553002917592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2359,2359,45881,1987,,43894.0,432.1293406130659,450271.0,7852.0,4.33076872779582,4240.868994293624,17.11383797214533,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2360,2360,649,17,604.0,28.0,45.837476834064105,52824.0,83.0,2.6194144838212634,3730.845726167337,12.788906009244993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2361,2361,2770,82,2195.0,493.0,155.00275591542558,44761.0,238.0,2.96028880866426,2504.721428711323,8.592057761732853,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2362,2362,117455,5270,,112185.0,926.8991410153284,851762.0,,4.486824741390318,6721.701640198358,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2363,2363,33558,2110,,31448.0,498.46863270490763,248713.0,5285.0,6.287621431551343,3694.368825494239,15.748852732582396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2364,2364,18957,524,10753.0,7680.0,600.8424535747226,147320.0,,2.764150445745635,4669.310031156203,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2365,2365,9662,215,547.0,8900.0,331.6497981336718,94949.0,842.0,2.2252121713930864,3259.140621299317,8.714551852618506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2366,2366,9464,418,3181.0,5865.0,211.83287138517082,221274.0,2180.0,4.416737109044801,4952.7796685209505,23.034657650042266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2367,2367,38802,2767,28700.0,7335.0,834.6680881105939,355027.0,,7.1310757177465085,7636.96993241688,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2368,2368,2226,85,1458.0,683.0,165.5988787482927,45706.0,270.0,3.818508535489668,3400.207705332194,12.129380053908354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2369,2369,50988,2466,3571.0,44951.0,843.3790739834062,284518.0,8479.0,4.836432101670981,4706.137274880576,16.629402996783558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2370,2370,95512,6718,,88794.0,1385.7375179960022,571745.0,9725.0,7.033671161738839,8295.172305329428,10.181966663874695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2371,2371,56621,5406,33168.0,18047.0,566.9551491525311,521607.0,,9.547694318362446,5222.934502817053,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2372,2372,23531,1006,16930.0,5595.0,417.2435364576979,233873.0,2936.0,4.275211423228932,4146.954978622719,12.47715779184905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2373,2373,14793,710,9401.0,4682.0,497.0517269128663,166308.0,2208.0,4.799567362941931,5588.026674739739,14.925978503346178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2374,2374,13084,730,,12354.0,213.18376362215574,177850.0,,5.5793335371446044,2897.7936686181897,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2375,2375,493,17,448.0,28.0,46.12744648561254,38529.0,67.0,3.4482758620689653,3604.9581858908014,13.590263691683571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2376,2376,13648,164,,13484.0,705.5388521966411,94803.0,,1.2016412661195779,4900.87923540432,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2377,2377,8376,406,428.0,7542.0,271.93427865341886,134416.0,,4.847182425978987,4363.934813691255,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2378,2378,4492,238,2730.0,1524.0,330.3643200650726,66862.0,438.0,5.2983081032947466,4917.368470211684,9.750667853962598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2379,2379,158844,11531,26084.0,121229.0,1788.3427397972794,716411.0,16960.0,7.259323613104683,8065.702264869362,10.677142353504069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2380,2380,7493,344,2684.0,4465.0,357.34912098220695,183544.0,1317.0,4.590951554784466,8753.408122455385,17.576404644334712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2381,2381,368284,29646,65289.0,273349.0,1893.144396545188,1944130.0,89194.0,8.049765941501667,9993.697297888033,24.21880939709572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2382,2382,26885,919,14954.0,11012.0,256.3385266555836,391231.0,,3.418262971917426,3730.2428165144374,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2383,2383,2520,59,1882.0,579.0,330.68175555269784,69453.0,164.0,2.3412698412698414,9113.825384286318,6.507936507936507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2384,2384,34566,2131,,32435.0,295.71138924297003,369890.0,5947.0,6.1650176473991785,3164.401023175437,17.204767690794426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2385,2385,6338,329,5340.0,669.0,160.17302123265497,187398.0,982.0,5.19091195960871,4735.895208734156,15.493846639318395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2386,2386,4131,151,1981.0,1999.0,97.94351805245323,122681.0,771.0,3.655289276204309,2908.6925050092027,18.6637618010167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2387,2387,74984,5464,46370.0,23150.0,585.7214843724672,438309.0,,7.286887869412142,3423.7570427532783,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2388,2388,14635,693,1206.0,12736.0,1381.4931831547503,146355.0,1660.0,4.735223778612914,13815.403814186098,11.34267167748548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2389,2389,11131,483,6459.0,4189.0,216.1899068388728,188257.0,1634.0,4.339232773335729,3656.388760377834,14.679723295301411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,08,31,020
2390,2390,4866,59,3744.0,1063.0,550.0424457333278,40682.0,418.0,1.2124948623099054,4598.608051237821,8.590217838060008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,08,31,020
2391,2391,22063,361,14965.0,6737.0,323.0698178139845,421967.0,1710.0,1.6362235416761093,6178.887812786728,7.7505325658342015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,08,31,020
2392,2392,60901,1619,40068.0,19214.0,210.0332802441837,893275.0,,2.658412833943613,3080.6961857789393,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,08,31,020
2393,2393,9264,107,5813.0,3344.0,288.9619888969225,205855.0,753.0,1.1550086355785838,6421.013625256474,8.128238341968911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,08,31,020
2394,2394,975,55,859.0,61.0,156.2527544556074,31885.0,,5.641025641025642,5109.865718786709,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,08,31,020
2395,2395,42533,1358,5648.0,35527.0,498.3059612426613,298377.0,7172.0,3.192814990713093,3495.710102689713,16.862201114428796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,08,31,020
2396,2396,21071,1111,,19960.0,276.70776201320234,343091.0,3413.0,5.272649613212471,4505.526210282927,16.197617578662616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,08,31,020
2397,2397,1951,74,1241.0,636.0,108.86383762046309,93377.0,,3.7929267042542287,5210.342678362879,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08,31,020
2398,2398,17707,568,10880.0,6259.0,304.11680063698446,251295.0,2499.0,3.2077709380471005,4315.978506583328,14.113062630598069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,08,31,020
2399,2399,891,15,634.0,242.0,153.95008976102315,23269.0,84.0,1.6835016835016836,4020.499033276372,9.427609427609427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,08,31,020
2400,2400,17359,618,9355.0,7386.0,354.03518325333437,212201.0,1826.0,3.560112909729824,4327.8195703405045,10.519039115156405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2401,2401,433,10,368.0,55.0,59.189796936620425,51695.0,,2.3094688221709005,7066.550929881279,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2402,2402,19258,904,4657.0,13697.0,264.579595552348,217047.0,2980.0,4.694153079239796,2981.940361192776,15.474088690414375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2403,2403,7013,133,5166.0,1714.0,232.38752417320674,126497.0,702.0,1.8964779694852416,4191.690381482694,10.009981462997288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2404,2404,109895,4144,,105751.0,278.12912475210516,1888595.0,,3.7708721961872698,4779.774096739634,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2405,2405,26084,1443,3859.0,20782.0,452.94661884135684,175741.0,4307.0,5.532126974390431,3051.728712689729,16.512038030976846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2406,2406,42022,3912,7127.0,30983.0,1178.6428413757433,246935.0,12538.0,9.309409357003474,6926.090382064615,29.836752177430874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2407,2407,9422,361,5205.0,3856.0,967.5855751496256,59329.0,,3.831458289110592,6092.749372537905,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2408,2408,55424,2447,,52977.0,258.05325765931485,994968.0,10375.0,4.415054849884529,4632.555096470359,18.719327367205548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2409,2409,46331,2004,,44327.0,436.36765719892685,454838.0,7921.0,4.325397681897649,4283.883198399461,17.09654443029505,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2410,2410,651,17,605.0,29.0,45.97873254079465,54014.0,83.0,2.6113671274961603,3814.892871672016,12.749615975422428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2411,2411,2803,82,2225.0,496.0,156.84935914474292,45424.0,240.0,2.9254370317516947,2541.8213663185165,8.56225472707813,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2412,2412,118917,5330,,113587.0,938.4365514632823,877105.0,,4.482117779627806,6921.6965738389135,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2413,2413,34211,2125,,32086.0,508.1682577468142,256395.0,5285.0,6.211452456812136,3808.476818713117,15.448247639648066,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2414,2414,19244,531,11019.0,7694.0,609.9389237005835,150423.0,,2.7593016004988566,4767.659671576225,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2415,2415,9690,215,547.0,8928.0,332.610902909882,94949.0,842.0,2.2187822497420018,3259.140621299317,8.68937048503612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2416,2416,9704,431,3231.0,6042.0,217.20479542706013,208195.0,2266.0,4.441467436108821,4660.032191254822,23.351195383347072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2417,2417,39577,2786,28700.0,8091.0,851.3390784792787,368819.0,,7.039442100209718,7933.649028113526,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2418,2418,2282,89,1505.0,688.0,169.7648882765516,49566.0,272.0,3.9000876424189306,3687.3647906728997,11.919368974583698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2419,2419,52015,2509,3649.0,45857.0,860.366410395522,293946.0,8619.0,4.823608574449677,4862.083338846912,16.570220128808998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2420,2420,96301,6768,,89533.0,1397.1847382583655,582519.0,9789.0,7.027964403277223,8451.487072258074,10.165003478676232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2421,2421,56969,5464,38099.0,13406.0,570.4397289357403,538812.0,,9.591181168705788,5395.210925719674,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2422,2422,24190,1036,17864.0,5290.0,428.928696056764,242508.0,3011.0,4.282761471682513,4300.067805842651,12.447292269532864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2423,2423,15229,723,9401.0,5105.0,511.701531072537,165932.0,2240.0,4.747521176702344,5575.3928986754345,14.708779302646267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2424,2424,13298,774,,12524.0,216.67056623719253,185430.0,,5.820424123928411,3021.298172459213,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2425,2425,505,17,448.0,40.0,47.25022408769642,39284.0,67.0,3.366336633663366,3675.5996100219127,13.267326732673268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2426,2426,13905,170,,13735.0,718.8245706179875,99008.0,,1.2225818051060773,5118.258402570709,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2427,2427,8517,417,428.0,7672.0,276.51196887430376,138532.0,,4.8960901725959864,4497.564409075385,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
2428,2428,4492,238,2802.0,1452.0,330.3643200650726,68960.0,440.0,5.2983081032947466,5071.665964311534,9.795191451469279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
