Province_State,Date,Incident_Rate,People_Tested,People_Hospitalized,Confirmed
Alabama,572,295.27745740778704,185799.0,1612.0,14478
Alaska,572,55.635675180610896,43507.0,6250.044184664157,407
Arizona,572,224.99844409392483,183641.0,1945.0,16377
Arkansas,572,196.23540826375736,108581.0,598.0,5922
California,572,237.9516839637193,1582745.0,6250.044184664157,94020
Colorado,572,419.7796183051281,150051.0,4105.0,24174
Connecticut,572,1135.0558875063914,214136.0,12538.0,40468
Delaware,572,904.6339770211264,51870.0,6250.044184664157,8809
Florida,572,236.8359385348652,871235.0,9638.0,50867
Georgia,572,404.0716848146674,481954.0,7439.0,42902
Hawaii,572,45.41370971387244,49572.0,84.0,643
Idaho,572,146.9448509147681,41406.0,225.0,2626
Illinois,572,870.4668413482167,747921.0,6250.044184664157,110304
Indiana,572,466.05732820040464,220801.0,5285.0,31376
Iowa,572,546.7707531053194,127756.0,6250.044184664157,17251
Kansas,572,309.0638358927325,76434.0,787.0,9004
Kentucky,572,191.84483734597407,169856.0,2131.0,8571
Louisiana,572,799.5406980821264,316036.0,6250.044184664157,37169
Maine,572,152.87767108164485,37505.0,252.0,2055
Maryland,572,766.0511307247489,240362.0,7939.0,46313
Massachusetts,572,1344.5768540108,532373.0,9308.0,92675
Michigan,572,547.5095918565771,451232.0,6250.044184664157,54679
Minnesota,572,364.7933056624971,197964.0,2588.0,20573
Mississippi,572,445.5422090762257,137902.0,2023.0,13260
Missouri,572,197.94936901907445,151619.0,6250.044184664157,12149
Montana,572,44.81753928318136,33381.0,65.0,479
Nebraska,572,627.2720129362575,83205.0,6250.044184664157,12134
Nevada,572,255.86366404818455,110281.0,6250.044184664157,7881
New Hampshire,572,305.1383713156693,59539.0,419.0,4149
New Jersey,572,1735.5404466691214,603807.0,6250.044184664157,154154
New Mexico,572,331.1190373654695,169119.0,1139.0,6943
New York,572,1858.3487105522736,1699826.0,77295.0,361515
North Carolina,572,222.7766291726878,336656.0,6250.044184664157,23365
North Dakota,572,317.29701782794575,65488.0,152.0,2418
Ohio,572,272.99792114020755,324553.0,5476.0,31911
Oklahoma,572,152.56619267616568,160980.0,938.0,6037
Oregon,572,93.10680111159135,112195.0,742.0,3927
Pennsylvania,572,558.9990742844725,396095.0,6250.044184664157,71563
Rhode Island,572,1327.68716235542,132701.0,1580.0,14065
South Carolina,572,196.08779978845203,163947.0,1534.0,10096
South Dakota,572,515.7919605181205,34905.0,364.0,4563
Tennessee,572,294.48656601808653,383576.0,1583.0,20111
Texas,572,192.6515010873441,763766.0,6250.044184664157,55861
Utah,572,261.76263070196177,194433.0,688.0,8392
Vermont,572,153.20782898416482,28590.0,6250.044184664157,956
Virginia,572,424.6256144471121,244085.0,6453.0,36244
Washington,572,260.38448603283064,316276.0,3256.0,19828
West Virginia,572,98.15043074033548,85694.0,6250.044184664157,1759
Wisconsin,572,262.38167749089126,201483.0,2315.0,15277
Wyoming,572,144.79256478085006,20034.0,78.0,838
Alabama,575,305.63806994841116,190315.0,1629.0,14986
Alaska,575,55.77237217122664,44472.0,6250.044184664157,408
Arizona,575,227.71870372209827,187782.0,1961.0,16575
Arkansas,575,199.7810328304953,111622.0,605.0,6029
California,575,243.97513650396232,1644102.0,6250.044184664157,96400
Colorado,575,421.2035418883588,150308.0,4119.0,24256
Connecticut,575,1146.4154218159715,221726.0,12538.0,40873
Delaware,575,920.6542858433872,53896.0,6250.044184664157,8965
Florida,575,240.92854847789602,908235.0,9681.0,51746
Georgia,575,408.76208850302004,513545.0,7475.0,43400
Hawaii,575,45.41370971387244,50371.0,84.0,643
Idaho,575,146.9448509147681,41406.0,225.0,2626
Illinois,575,883.9850247253336,769564.0,6250.044184664157,112017
Indiana,575,471.0928150138907,226251.0,5285.0,31715
Iowa,575,556.469428570523,132715.0,6250.044184664157,17557
Kansas,575,313.2171815327836,81399.0,800.0,9125
Kentucky,575,191.84483734597407,169856.0,2131.0,8571
Louisiana,575,813.3077094833627,330898.0,6250.044184664157,37809
Maine,575,154.29113860016128,37524.0,257.0,2074
Maryland,575,779.9288086699927,249577.0,8092.0,47152
Massachusetts,575,1353.2239304067045,540561.0,9339.0,93271
Michigan,575,549.5322502364859,472860.0,6250.044184664157,54881
Minnesota,575,377.9501924948294,204059.0,2676.0,21315
Mississippi,575,452.19510179093857,143917.0,2046.0,13458
Missouri,575,203.277333762612,157385.0,6250.044184664157,12476
Montana,575,44.81753928318136,33682.0,65.0,479
Nebraska,575,639.058564687491,85732.0,6250.044184664157,12362
Nevada,575,258.2986056550383,114731.0,6250.044184664157,7956
New Hampshire,575,308.66853323978404,61386.0,419.0,4197
New Jersey,575,1746.1009052947531,623797.0,6250.044184664157,155092
New Mexico,575,335.07739543854075,173481.0,1243.0,7026
New York,575,1864.7691289013876,1739449.0,77525.0,362764
North Carolina,575,229.37459310966614,344690.0,6250.044184664157,24057
North Dakota,575,322.4147116638804,66350.0,154.0,2457
Ohio,575,277.8400390107023,330334.0,5511.0,32477
Oklahoma,575,153.90560102664386,161033.0,938.0,6090
Oregon,575,93.62840784050785,113858.0,747.0,3949
Pennsylvania,575,561.8267598886392,403114.0,6250.044184664157,71925
Rhode Island,575,1327.68716235542,132701.0,1580.0,14065
South Carolina,575,197.6804304919636,166020.0,1534.0,10178
South Dakota,575,518.3918323331362,35283.0,370.0,4586
Tennessee,575,300.6952231704742,396219.0,1594.0,20535
Texas,575,194.54142469407986,805654.0,6250.044184664157,56409
Utah,575,265.786388967042,196468.0,692.0,8521
Vermont,575,154.16938439619932,29669.0,6250.044184664157,962
Virginia,575,442.00007052881034,258750.0,6521.0,37727
Washington,575,263.4968081626361,326593.0,3287.0,20065
West Virginia,575,98.98741565284544,86325.0,6250.044184664157,1774
Wisconsin,575,267.6543864644924,208963.0,2339.0,15584
Wyoming,575,145.65648223180978,20389.0,79.0,843
Alabama,578,319.1802879148962,193759.0,1671.0,15650
Alaska,578,56.04576615245815,44964.0,6250.044184664157,410
Arizona,578,231.6891836844323,190731.0,1988.0,16864
Arkansas,578,204.78467123776096,111773.0,617.0,6180
California,578,251.53482252820854,1696396.0,6250.044184664157,99387
Colorado,578,426.34355872538697,156011.0,4128.0,24552
Connecticut,578,1158.4761619471308,225362.0,12538.0,41303
Delaware,578,931.0264088629275,54914.0,6250.044184664157,9066
Florida,578,243.29844433796725,923224.0,9740.0,52255
Georgia,578,414.25306310203524,514945.0,7547.0,43983
Hawaii,578,45.41370971387244,50371.0,84.0,643
Idaho,578,146.9448509147681,41406.0,225.0,2626
Illinois,578,893.2812418988558,786794.0,6250.044184664157,113195
Indiana,578,476.4847964690394,230749.0,5285.0,32078
Iowa,578,561.0969011781037,135004.0,6250.044184664157,17703
Kansas,578,315.7572441556248,81399.0,800.0,9199
Kentucky,578,200.35038374563226,169856.0,2131.0,8951
Louisiana,578,818.5778935353985,341026.0,6250.044184664157,38054
Maine,578,156.89489455532308,37559.0,258.0,2109
Maryland,578,788.7781027113575,254487.0,8179.0,47687
Massachusetts,578,1359.3465247675626,545481.0,9388.0,93693
Michigan,578,551.7651849826227,484279.0,6250.044184664157,55104
Minnesota,578,389.38710894611563,209898.0,2709.0,21960
Mississippi,578,461.36802962486087,147819.0,2070.0,13731
Missouri,578,204.95556118947547,160298.0,6250.044184664157,12579
Montana,578,44.81753928318136,33834.0,65.0,479
Nebraska,578,652.3442831088373,88042.0,6250.044184664157,12619
Nevada,578,261.57766035226786,123367.0,6250.044184664157,8057
New Hampshire,578,311.16906460269865,63039.0,420.0,4231
New Jersey,578,1753.666606996698,635892.0,16373.0,155764
New Mexico,578,340.03726579516024,177361.0,1264.0,7130
New York,578,1870.279688124966,1774128.0,77637.0,363836
North Carolina,578,233.16937583642544,352331.0,6250.044184664157,24455
North Dakota,578,317.82190950342624,66854.0,156.0,2422
Ohio,578,282.36562267411523,339400.0,5579.0,33006
Oklahoma,578,155.11865009877502,159941.0,941.0,6138
Oregon,578,94.05517698234856,115538.0,752.0,3967
Pennsylvania,578,568.4897870166892,408472.0,6250.044184664157,72778
Rhode Island,578,1341.374658874548,135363.0,1613.0,14210
South Carolina,578,202.30294399727777,172734.0,1618.0,10416
South Dakota,578,525.9653719681821,37038.0,378.0,4653
Tennessee,578,305.9667245262752,403504.0,1609.0,20895
Texas,578,197.37286133847766,821233.0,6250.044184664157,57230
Utah,578,268.874389496057,198592.0,696.0,8620
Vermont,578,154.97068057289468,30423.0,6250.044184664157,967
Virginia,578,460.9210055065193,267181.0,6630.0,39342
Washington,578,265.0201388253256,330598.0,3290.0,20181
West Virginia,578,98.98741565284544,87811.0,6250.044184664157,1774
Wisconsin,578,272.4461968997845,216737.0,2362.0,15863
Wyoming,578,146.8659666631534,21502.0,82.0,850
Alabama,581,326.97114222694023,195794.0,1719.0,16032
Alaska,581,56.1824631430739,46363.0,6250.044184664157,411
Arizona,581,237.92654667024425,196266.0,2031.0,17318
Arkansas,581,207.99892902256082,115596.0,627.0,6277
California,581,255.7436467191431,1736894.0,6250.044184664157,101050
Colorado,581,429.85127291822374,159420.0,4160.0,24754
Connecticut,581,1158.055438454183,225362.0,12538.0,41288
Delaware,581,934.1072374825932,55421.0,6250.044184664157,9096
Florida,581,245.06306227699875,933571.0,9899.0,52634
Georgia,581,420.4221683547882,440756.0,7666.0,44638
Hawaii,581,45.48433756723772,51202.0,83.0,644
Idaho,581,151.0297610887125,43017.0,231.0,2699
Illinois,581,902.048726856227,803973.0,6250.044184664157,114306
Indiana,581,481.8173621505777,235333.0,5285.0,32437
Iowa,581,582.2057830729588,139526.0,6250.044184664157,18369
Kansas,581,318.9151598488868,84488.0,822.0,9291
Kentucky,581,203.17064386762416,182101.0,2136.0,9077
Louisiana,581,828.1072467396921,347647.0,6250.044184664157,38497
Maine,581,158.9778993194526,45617.0,260.0,2137
Maryland,581,800.9520847944318,262055.0,8281.0,48423
Massachusetts,581,1366.9925134599146,545481.0,9388.0,94220
Michigan,581,556.8118177720978,494252.0,6250.044184664157,55608
Minnesota,581,398.32386226619036,216532.0,2796.0,22464
Mississippi,581,471.8849761890282,148132.0,2106.0,14044
Missouri,581,208.8171136182779,165521.0,6250.044184664157,12816
Montana,581,45.00466888352865,35643.0,66.0,481
Nebraska,581,671.2131049912945,90421.0,6250.044184664157,12984
Nevada,581,264.59698794476645,128559.0,6250.044184664157,8150
New Hampshire,581,315.2140418074135,64232.0,421.0,4286
New Jersey,581,1763.3939377563415,660325.0,16597.0,156628
New Mexico,581,345.8555752519638,180646.0,1282.0,7252
New York,581,1876.0832528296487,1811544.0,77838.0,364965
North Carolina,581,237.56484025108875,364156.0,6250.044184664157,24916
North Dakota,581,320.05269912421824,67340.0,161.0,2439
Ohio,581,286.0699283948294,349725.0,5700.0,33439
Oklahoma,581,157.4183889646904,178638.0,941.0,6229
Oregon,581,95.7385441529427,116992.0,759.0,4038
Pennsylvania,581,574.5747789659872,419407.0,6250.044184664157,73557
Rhode Island,581,1354.8733623382398,138383.0,1624.0,14353
South Carolina,581,206.3233654073619,175683.0,1618.0,10623
South Dakota,581,532.4085325532211,38006.0,391.0,4710
Tennessee,581,311.6775176617261,409630.0,1647.0,21285
Texas,581,201.89764194438519,855674.0,6250.044184664157,58542
Utah,581,271.5568950061105,200626.0,716.0,8706
Vermont,581,155.611717514251,30999.0,6250.044184664157,971
Virginia,581,471.5471900419881,277047.0,6826.0,40249
Washington,581,267.9748750245079,332791.0,3338.0,20406
West Virginia,581,105.96228992376184,88461.0,6250.044184664157,1899
Wisconsin,581,282.73399063003546,227067.0,2411.0,16462
Wyoming,581,148.59380156507285,21502.0,82.0,860
Alabama,584,337.12780570180405,200481.0,1765.0,16530
Alaska,584,57.95952402107868,47970.0,6250.044184664157,424
Arizona,584,245.60647158008754,202914.0,2848.0,17877
Arkansas,584,216.64760203114585,118902.0,640.0,6538
California,584,262.7364195631311,1790559.0,6250.044184664157,103813
Colorado,584,435.9810902948147,163123.0,4196.0,25107
Connecticut,584,1165.6565095601,235525.0,12538.0,41559
Delaware,584,941.8093090317572,56801.0,6250.044184664157,9171
Florida,584,248.09410786620583,951616.0,10056.0,53285
Georgia,584,426.33697461238944,444646.0,7767.0,45266
Hawaii,584,45.69622112733354,51839.0,83.0,647
Idaho,584,155.00275591542558,43875.0,234.0,2770
Illinois,584,914.0990864691032,829966.0,6250.044184664157,115833
Indiana,584,491.19020043762686,242287.0,5285.0,33068
Iowa,584,589.0836019486097,142933.0,6250.044184664157,18586
Kansas,584,321.6611734952017,84488.0,822.0,9371
Kentucky,584,205.5880096864744,182101.0,2142.0,9185
Louisiana,584,834.6680881105939,393829.0,6250.044184664157,38802
Maine,584,162.84633673855018,45669.0,264.0,2189
Maryland,584,822.2234719667598,274858.0,8392.0,49709
Massachusetts,584,1376.7857627337994,562323.0,9618.0,94895
Michigan,584,560.8771608525085,504458.0,6250.044184664157,56014
Minnesota,584,406.88825086459536,225208.0,2880.0,22947
Mississippi,584,482.9059297770373,156497.0,2147.0,14372
Missouri,584,211.50553619529225,171067.0,6250.044184664157,12981
Montana,584,45.37892808422329,36793.0,66.0,485
Nebraska,584,684.9123866319825,92980.0,6250.044184664157,13249
Nevada,584,267.7786449777219,131190.0,6250.044184664157,8248
New Hampshire,584,322.78918093624304,65596.0,426.0,4389
New Jersey,584,1769.6649137206027,685857.0,16778.0,157185
New Mexico,584,351.19697409755395,179543.0,1282.0,7364
New York,584,1885.171563190924,1876789.0,78043.0,366733
North Carolina,584,245.99345314167962,375192.0,6250.044184664157,25800
North Dakota,584,325.5640617167632,68254.0,161.0,2481
Ohio,584,290.142098194044,360012.0,5811.0,33915
Oklahoma,584,158.530350614144,182406.0,975.0,6273
Oregon,584,96.87659519785136,119647.0,768.0,4086
Pennsylvania,584,579.7536617161599,427846.0,6250.044184664157,74220
Rhode Island,584,1368.1832727464953,140365.0,1639.0,14494
South Carolina,584,209.5280491400377,182249.0,1618.0,10788
South Dakota,584,541.7906786682778,39026.0,406.0,4793
Tennessee,584,317.4468830344636,415989.0,1689.0,21679
Texas,584,208.28820479708824,873218.0,6250.044184664157,60395
Utah,584,278.26315878124416,203507.0,734.0,8921
Vermont,584,156.09249522026832,31152.0,6250.044184664157,974
Virginia,584,485.04373313444677,287281.0,6974.0,41401
Washington,584,272.6761886214291,335801.0,3394.0,20764
West Virginia,584,107.97105371378576,90315.0,6250.044184664157,1935
Wisconsin,584,291.52756390196964,237693.0,2452.0,16974
Wyoming,584,151.35833740814397,23160.0,82.0,876
Alabama,587,347.3456538963959,208883.0,1800.0,17031
Alaska,587,58.64300897415743,49439.0,6250.044184664157,429
Arizona,587,253.78098914959872,209813.0,2911.0,18472
Arkansas,587,224.567268119467,119768.0,667.0,6777
California,587,269.84561207806513,1835478.0,6250.044184664157,106622
Colorado,587,444.50726687245276,168959.0,4254.0,25598
Connecticut,587,1171.3503008313216,241393.0,12538.0,41762
Delaware,587,948.4844377076993,57533.0,6250.044184664157,9236
Florida,587,253.7371604839001,983239.0,10243.0,54497
Georgia,587,432.1293406130659,450271.0,7852.0,45881
Hawaii,587,45.837476834064105,52824.0,83.0,649
Idaho,587,155.00275591542558,44761.0,238.0,2770
Illinois,587,926.8991410153284,851762.0,6250.044184664157,117455
Indiana,587,498.46863270490763,248713.0,5285.0,33558
Iowa,587,600.8424535747226,147320.0,6250.044184664157,18957
Kansas,587,331.6497981336718,94949.0,842.0,9662
Kentucky,587,211.83287138517082,221274.0,2180.0,9464
Louisiana,587,834.6680881105939,355027.0,6250.044184664157,38802
Maine,587,165.5988787482927,45706.0,270.0,2226
Maryland,587,843.3790739834062,284518.0,8479.0,50988
Massachusetts,587,1385.7375179960022,571745.0,9725.0,95512
Michigan,587,566.9551491525311,521607.0,6250.044184664157,56621
Minnesota,587,417.2435364576979,233873.0,2936.0,23531
Mississippi,587,497.0517269128663,166308.0,2208.0,14793
Missouri,587,213.18376362215574,177850.0,6250.044184664157,13084
Montana,587,46.12744648561254,38529.0,67.0,493
Nebraska,587,705.5388521966411,94803.0,6250.044184664157,13648
Nevada,587,271.93427865341886,134416.0,6250.044184664157,8376
New Hampshire,587,330.3643200650726,66862.0,438.0,4492
New Jersey,587,1788.3427397972794,716411.0,16960.0,158844
New Mexico,587,357.34912098220695,183544.0,1317.0,7493
New York,587,1893.144396545188,1944130.0,89194.0,368284
North Carolina,587,256.3385266555836,391231.0,6250.044184664157,26885
North Dakota,587,330.68175555269784,69453.0,164.0,2520
Ohio,587,295.71138924297003,369890.0,5947.0,34566
Oklahoma,587,160.17302123265497,187398.0,982.0,6338
Oregon,587,97.94351805245323,122681.0,771.0,4131
Pennsylvania,587,585.7214843724672,438309.0,6250.044184664157,74984
Rhode Island,587,1381.4931831547503,146355.0,1660.0,14635
South Carolina,587,216.1899068388728,188257.0,1634.0,11131
South Dakota,587,550.0424457333278,40682.0,418.0,4866
Tennessee,587,323.0698178139845,421967.0,1710.0,22063
Texas,587,210.0332802441837,893275.0,6250.044184664157,60901
Utah,587,288.9619888969225,205855.0,753.0,9264
Vermont,587,156.2527544556074,31885.0,6250.044184664157,975
Virginia,587,498.3059612426613,298377.0,7172.0,42533
Washington,587,276.70776201320234,343091.0,3413.0,21071
West Virginia,587,108.86383762046309,93377.0,6250.044184664157,1951
Wisconsin,587,304.11680063698446,251295.0,2499.0,17707
Wyoming,587,153.95008976102315,23269.0,84.0,891
Alabama,590,354.03518325333437,212201.0,1826.0,17359
Alaska,590,59.189796936620425,51695.0,6250.044184664157,433
Arizona,590,264.579595552348,217047.0,2980.0,19258
Arkansas,590,232.38752417320674,126497.0,702.0,7013
California,590,278.12912475210516,1888595.0,6250.044184664157,109895
Colorado,590,452.94661884135684,175741.0,4307.0,26084
Connecticut,590,1178.6428413757433,246935.0,12538.0,42022
Delaware,590,967.5855751496256,59329.0,6250.044184664157,9422
Florida,590,258.05325765931485,994968.0,10375.0,55424
Georgia,590,436.36765719892685,454838.0,7921.0,46331
Hawaii,590,45.97873254079465,54014.0,83.0,651
Idaho,590,156.84935914474292,45424.0,240.0,2803
Illinois,590,938.4365514632823,877105.0,6250.044184664157,118917
Indiana,590,508.1682577468142,256395.0,5285.0,34211
Iowa,590,609.9389237005835,150423.0,6250.044184664157,19244
Kansas,590,332.610902909882,94949.0,842.0,9690
Kentucky,590,217.20479542706013,208195.0,2266.0,9704
Louisiana,590,851.3390784792787,368819.0,6250.044184664157,39577
Maine,590,169.7648882765516,49566.0,272.0,2282
